user_id,country,sex,height,weight,age,years_cl,date_first,date_last,grades_count,grades_first,grades_last,grades_max,grades_mean,year_first,year_last
16740,other,0,175,88,45.0,24,2006-03-07 23:00:00,2008-04-04 22:00:00,24,53,33,53,39.708333333333336,2006,2008
16744,POL,0,178,68,28.0,12,2007-06-29 22:00:00,2008-06-27 22:00:00,22,38,29,42,34.27272727272727,2007,2008
16745,POL,1,153,48,27.0,12,2007-05-19 22:00:00,2007-08-13 22:00:00,6,40,40,40,37.666666666666664,2007,2007
16755,ESP,0,190,83,38.0,17,2007-05-23 22:00:00,2010-08-23 22:00:00,29,36,36,40,34.93103448275862,2007,2010
16759,POL,0,182,68,29.0,12,2006-11-25 23:00:00,2013-09-27 22:00:00,56,42,31,51,37.910714285714285,2006,2013
16763,CAN,1,167,63,37.0,12,2007-10-12 22:00:00,2007-10-24 22:00:00,15,36,38,46,39.333333333333336,2007,2007
16765,POL,0,189,78,43.0,27,2007-05-23 22:00:00,2008-04-12 22:00:00,40,44,44,44,38.575,2007,2008
16768,ESP,0,192,83,33.0,9,2009-04-18 22:00:00,2010-09-10 22:00:00,4,36,40,49,40.25,2009,2010
16771,NOR,0,185,78,42.0,21,2007-07-15 22:00:00,2016-11-29 23:00:00,117,55,51,64,51.863247863247864,2007,2016
16773,SWE,0,175,68,41.0,24,2007-06-23 22:00:00,2007-10-15 22:00:00,19,31,49,55,40.94736842105263,2007,2007
16778,NOR,0,189,78,52.0,25,2007-05-21 22:00:00,2017-09-07 22:00:00,232,51,42,53,43.10775862068966,2007,2017
16779,ITA,1,152,48,35.0,14,2007-04-08 22:00:00,2017-07-21 22:00:00,215,49,55,64,54.17674418604651,2007,2017
16781,SWE,0,180,73,45.0,12,2009-04-27 22:00:00,2009-04-27 22:00:00,1,29,29,29,29.0,2009,2009
16783,FRA,0,183,63,34.0,14,2006-08-14 22:00:00,2017-08-02 22:00:00,283,51,62,68,55.10600706713781,2006,2017
16799,ESP,0,173,73,45.0,10,2007-05-22 22:00:00,2009-07-28 22:00:00,33,31,33,36,32.121212121212125,2007,2009
16803,GBR,0,175,73,25.0,14,2007-10-23 22:00:00,2008-07-07 22:00:00,16,44,40,57,46.625,2007,2008
16807,ESP,0,180,68,41.0,18,2007-05-25 22:00:00,2007-05-25 22:00:00,1,57,57,57,57.0,2007,2007
16815,NLD,0,181,88,48.0,21,2005-08-25 22:00:00,2005-08-26 22:00:00,4,35,35,38,35.75,2005,2005
16819,POL,0,181,78,35.0,11,2007-08-04 22:00:00,2017-09-08 22:00:00,433,38,46,55,39.75519630484988,2007,2017
16830,FRA,0,178,63,31.0,12,2007-05-26 22:00:00,2007-11-14 23:00:00,4,39,44,44,40.75,2007,2007
16837,ESP,0,185,73,28.0,10,2008-07-29 22:00:00,2016-07-30 22:00:00,174,36,48,57,46.01724137931034,2008,2016
16839,AUT,0,178,73,39.0,14,2007-05-26 22:00:00,2012-09-11 22:00:00,26,55,62,64,53.03846153846154,2007,2012
16841,GBR,1,158,53,35.0,17,2007-06-20 22:00:00,2007-08-07 22:00:00,7,36,29,36,32.57142857142857,2007,2007
16843,AUS,0,178,73,41.0,13,2007-09-30 22:00:00,2010-04-22 22:00:00,21,51,40,51,46.80952380952381,2007,2010
16848,NOR,0,172,63,30.0,12,2007-09-24 22:00:00,2009-09-02 22:00:00,11,40,53,53,45.54545454545455,2007,2009
16851,SWE,0,186,83,32.0,10,2007-07-27 22:00:00,2007-07-27 22:00:00,2,36,36,36,36.0,2007,2007
16854,MEX,0,180,58,37.0,18,2007-05-25 22:00:00,2016-01-30 23:00:00,16,53,46,57,52.125,2007,2016
16855,USA,0,178,68,33.0,22,2007-05-26 22:00:00,2015-05-26 22:00:00,18,68,59,72,63.22222222222222,2007,2015
16857,BEL,0,179,73,52.0,17,2007-04-02 22:00:00,2007-09-01 22:00:00,39,49,36,57,42.64102564102564,2007,2007
16859,POL,0,170,63,31.0,16,2007-05-18 22:00:00,2017-09-03 22:00:00,840,44,49,66,49.44761904761905,2007,2017
16866,ITA,0,176,68,34.0,17,2007-08-17 22:00:00,2014-11-07 23:00:00,10,43,51,62,49.3,2007,2014
16868,ESP,0,190,78,39.0,24,2006-02-27 23:00:00,2017-09-02 22:00:00,384,55,51,64,52.15625,2006,2017
16869,ITA,0,183,78,34.0,11,2007-04-21 22:00:00,2007-03-30 22:00:00,3,36,36,36,35.0,2007,2007
16874,USA,0,177,68,44.0,11,2006-07-21 22:00:00,2015-05-02 22:00:00,61,31,38,42,34.01639344262295,2006,2015
16882,HRV,0,177,73,37.0,19,2007-05-02 22:00:00,2010-10-15 22:00:00,74,53,55,57,46.75675675675676,2007,2010
16883,other,0,180,73,45.0,23,2005-09-21 22:00:00,2009-06-21 22:00:00,35,49,38,55,44.65714285714286,2005,2009
16887,SWE,0,181,73,45.0,11,2007-07-15 22:00:00,2007-07-15 22:00:00,1,36,36,36,36.0,2007,2007
16888,POL,0,182,78,31.0,11,2007-05-14 22:00:00,2015-08-08 22:00:00,359,33,46,57,41.816155988857936,2007,2015
16896,USA,0,172,63,33.0,11,2007-04-30 22:00:00,2008-04-10 22:00:00,21,42,44,50,41.95238095238095,2007,2008
16899,HRV,0,183,83,50.0,10,2007-04-12 22:00:00,2007-07-01 22:00:00,13,29,29,36,30.46153846153846,2007,2007
16908,CHE,0,182,73,33.0,17,2006-07-21 22:00:00,2010-09-08 22:00:00,63,55,36,64,44.26984126984127,2006,2010
16910,BEL,0,182,68,26.0,16,2007-05-05 22:00:00,2011-03-07 23:00:00,325,62,53,70,56.113846153846154,2007,2011
16916,ESP,0,185,73,37.0,23,2007-08-11 22:00:00,2013-06-17 22:00:00,63,54,53,64,52.36507936507937,2007,2013
16919,FRA,0,174,73,38.0,26,2007-05-16 22:00:00,2015-11-28 23:00:00,112,53,57,59,49.57142857142857,2007,2015
16921,FRA,0,183,68,31.0,13,2007-01-25 23:00:00,2017-09-09 22:00:00,206,49,49,62,47.932038834951456,2007,2017
16927,NOR,0,178,73,40.0,26,2007-04-08 22:00:00,2009-12-14 23:00:00,44,62,53,62,52.02272727272727,2007,2009
16929,ESP,0,184,68,33.0,17,2007-06-01 22:00:00,2013-02-08 23:00:00,192,38,44,53,42.6875,2007,2013
16937,ESP,0,177,73,36.0,12,2007-04-13 22:00:00,2017-04-20 22:00:00,249,40,49,57,43.12048192771084,2007,2017
16951,AUS,0,187,83,42.0,24,2006-11-03 23:00:00,2009-11-17 23:00:00,75,59,51,62,51.733333333333334,2006,2009
16953,FRA,1,175,58,37.0,16,2007-06-02 22:00:00,2017-07-28 22:00:00,113,49,53,57,47.65486725663717,2007,2017
16962,BRA,0,184,83,33.0,16,2009-02-06 23:00:00,2010-02-13 23:00:00,137,36,49,62,46.167883211678834,2009,2010
16966,FRA,0,166,58,39.0,14,2007-03-24 23:00:00,2008-09-13 22:00:00,30,55,39,59,50.333333333333336,2007,2008
16967,POL,0,178,73,41.0,11,2007-06-03 22:00:00,2016-07-24 22:00:00,378,36,50,59,49.01587301587302,2007,2016
16969,FRA,0,180,68,38.0,21,2007-06-04 22:00:00,2008-10-18 22:00:00,15,66,53,66,60.2,2007,2008
16972,USA,0,180,78,33.0,17,2007-07-06 22:00:00,2016-06-14 22:00:00,34,53,46,68,48.05882352941177,2007,2016
16973,ITA,0,167,63,44.0,13,2007-06-02 22:00:00,2010-05-08 22:00:00,8,40,40,49,42.875,2007,2010
16978,other,0,175,63,27.0,14,2008-08-08 22:00:00,2010-07-16 22:00:00,93,53,40,57,43.16129032258065,2008,2010
16980,SWE,0,183,78,46.0,17,2007-06-04 22:00:00,2010-06-18 22:00:00,51,42,40,51,41.0,2007,2010
16982,other,0,190,78,37.0,20,2007-06-02 22:00:00,2011-06-18 22:00:00,19,40,31,44,35.526315789473685,2007,2011
16983,ITA,0,178,73,39.0,17,2007-06-08 22:00:00,2010-01-15 23:00:00,80,33,42,53,37.5625,2007,2010
17002,CAN,0,190,83,36.0,13,2006-05-11 22:00:00,2006-06-04 22:00:00,6,40,53,53,44.5,2006,2006
17010,SWE,0,175,63,48.0,24,2007-06-04 22:00:00,2008-06-27 22:00:00,26,55,46,55,44.61538461538461,2007,2008
17021,ESP,1,163,48,33.0,17,2007-06-01 22:00:00,2007-06-07 22:00:00,14,62,64,66,60.642857142857146,2007,2007
17028,SWE,0,182,73,48.0,24,2007-05-18 22:00:00,2007-05-18 22:00:00,1,42,42,42,42.0,2007,2007
17029,NOR,0,183,73,49.0,27,2007-08-10 22:00:00,2007-08-10 22:00:00,1,49,49,49,49.0,2007,2007
17030,USA,0,175,68,42.0,23,2007-05-25 22:00:00,2007-12-21 23:00:00,24,59,57,62,56.041666666666664,2007,2007
17031,FRA,0,173,63,34.0,17,2007-06-10 22:00:00,2011-07-21 22:00:00,29,49,62,62,53.241379310344826,2007,2011
17032,USA,0,188,78,35.0,16,2007-05-07 22:00:00,2004-05-31 22:00:00,44,38,38,46,36.43181818181818,2007,2004
17033,SWE,0,181,68,48.0,13,2007-06-09 22:00:00,2011-10-28 22:00:00,376,44,53,57,43.829787234042556,2007,2011
17050,PRT,0,168,63,35.0,10,2007-06-08 22:00:00,2013-12-05 23:00:00,70,38,33,46,35.871428571428574,2007,2013
17051,CAN,1,172,58,31.0,18,2008-08-27 22:00:00,2008-08-27 22:00:00,1,40,40,40,40.0,2008,2008
17053,NOR,0,172,73,37.0,16,2007-06-19 22:00:00,2010-05-17 22:00:00,28,42,44,53,43.892857142857146,2007,2010
17059,other,0,164,48,33.0,17,2007-06-08 22:00:00,2010-04-13 22:00:00,157,70,68,71,63.66242038216561,2007,2010
17061,NOR,0,170,48,23.0,11,2007-08-10 22:00:00,2007-08-10 22:00:00,1,36,36,36,36.0,2007,2007
17063,PRT,0,170,58,36.0,10,2007-06-07 22:00:00,2007-05-18 22:00:00,15,38,38,43,37.666666666666664,2007,2007
17065,ESP,0,178,63,33.0,17,2007-05-30 22:00:00,2007-04-25 22:00:00,15,70,62,70,64.8,2007,2007
17066,AUT,0,190,93,29.0,11,2007-06-11 22:00:00,2012-03-22 23:00:00,20,44,49,57,44.9,2007,2012
17071,RUS,0,170,63,35.0,20,2008-07-17 22:00:00,2008-07-17 22:00:00,6,62,55,62,58.166666666666664,2008,2008
17081,SWE,0,182,78,48.0,24,2007-06-09 22:00:00,2008-06-27 22:00:00,14,55,46,55,48.285714285714285,2007,2008
17083,POL,0,185,68,33.0,12,2006-04-18 22:00:00,2015-09-29 22:00:00,285,49,36,62,44.8140350877193,2006,2015
17086,SVN,0,170,68,27.0,20,2007-07-12 22:00:00,2016-09-10 22:00:00,259,62,66,71,59.54054054054054,2007,2016
17091,POL,0,171,68,48.0,29,2007-06-14 22:00:00,2017-08-11 22:00:00,597,55,64,68,46.49581239530988,2007,2017
17094,USA,1,170,53,37.0,14,2007-06-19 22:00:00,2009-09-13 22:00:00,48,42,44,51,43.354166666666664,2007,2009
17097,GBR,0,200,93,38.0,26,2007-06-23 22:00:00,2007-07-14 22:00:00,2,44,46,46,45.0,2007,2007
17106,SVN,0,175,63,25.0,16,2007-10-16 22:00:00,2015-03-14 23:00:00,204,52,68,68,56.0,2007,2015
17107,POL,0,176,63,40.0,16,2007-03-01 23:00:00,2008-07-17 22:00:00,159,44,42,58,44.528301886792455,2007,2008
17109,other,0,181,73,49.0,15,2006-04-30 22:00:00,2009-05-08 22:00:00,134,44,46,51,40.37313432835821,2006,2009
17117,DEU,0,162,53,24.0,15,2007-06-18 22:00:00,2009-06-21 22:00:00,25,50,64,64,53.12,2007,2009
17122,AUS,0,168,63,32.0,10,2008-01-27 23:00:00,2008-09-20 22:00:00,15,40,46,51,41.6,2008,2008
17130,POL,0,195,83,33.0,11,2007-06-18 22:00:00,2015-10-03 22:00:00,218,42,44,57,43.76605504587156,2007,2015
17135,NOR,0,186,83,64.0,12,2007-05-19 22:00:00,2007-09-01 22:00:00,25,36,33,44,37.32,2007,2007
17144,MEX,0,173,63,31.0,17,2007-07-02 22:00:00,2008-02-03 23:00:00,10,57,57,57,44.7,2007,2008
17147,USA,0,180,78,24.0,10,2009-06-09 22:00:00,2011-04-17 22:00:00,11,53,59,59,51.27272727272727,2009,2011
17149,USA,0,190,68,31.0,15,2007-05-15 22:00:00,2007-10-13 22:00:00,19,44,51,51,42.21052631578947,2007,2007
17150,other,0,163,53,39.0,16,2009-01-25 23:00:00,2015-02-06 23:00:00,322,61,53,72,58.08695652173913,2009,2015
17167,POL,0,168,68,43.0,26,2007-05-11 22:00:00,2009-09-25 22:00:00,120,44,46,51,44.0,2007,2009
17168,NOR,0,175,78,40.0,17,2007-06-25 22:00:00,2007-06-25 22:00:00,1,29,29,29,29.0,2007,2007
17183,BRA,0,185,78,41.0,17,2007-05-25 22:00:00,2009-03-04 23:00:00,34,49,51,55,46.794117647058826,2007,2009
17188,USA,0,175,63,33.0,13,2006-07-05 22:00:00,2012-03-09 23:00:00,40,55,53,62,53.4,2006,2012
17198,ESP,0,183,68,30.0,11,2007-06-19 22:00:00,2007-09-09 22:00:00,19,35,40,44,37.421052631578945,2007,2007
17201,ESP,0,173,58,29.0,17,2006-09-26 22:00:00,2009-03-25 23:00:00,39,64,68,70,64.12820512820512,2006,2009
17205,POL,0,181,68,39.0,11,2006-09-19 22:00:00,2012-03-23 23:00:00,49,40,29,51,39.42857142857143,2006,2012
17207,USA,0,185,73,31.0,11,2008-03-07 23:00:00,2009-05-20 22:00:00,12,50,51,53,45.0,2008,2009
17210,POL,0,177,63,24.0,11,2007-06-25 22:00:00,2007-06-25 22:00:00,1,30,30,30,30.0,2007,2007
17217,ZAF,1,163,53,27.0,12,2008-02-02 23:00:00,2017-07-28 22:00:00,116,42,44,62,45.62068965517241,2008,2017
17219,SVN,0,174,63,33.0,13,2007-07-24 22:00:00,2011-09-02 22:00:00,81,62,51,62,51.839506172839506,2007,2011
17222,SWE,0,185,73,32.0,10,2007-08-03 22:00:00,2011-05-14 22:00:00,16,31,42,42,35.25,2007,2011
17224,PRT,0,171,63,35.0,11,2007-05-25 22:00:00,2010-12-10 23:00:00,181,37,51,59,42.812154696132595,2007,2010
17229,PRT,0,187,68,32.0,12,2007-09-06 22:00:00,2007-09-28 22:00:00,3,38,36,38,36.666666666666664,2007,2007
17231,USA,0,173,68,46.0,18,2007-05-06 22:00:00,2017-03-04 23:00:00,1411,59,38,68,45.949681077250176,2007,2017
17238,ESP,0,170,68,36.0,17,2007-06-08 22:00:00,2014-07-26 22:00:00,44,62,59,64,55.95454545454545,2007,2014
17241,ESP,0,185,83,27.0,12,2007-09-04 22:00:00,2011-04-15 22:00:00,11,33,40,40,35.27272727272727,2007,2011
17244,ESP,0,171,58,28.0,12,2007-07-19 22:00:00,2008-02-13 23:00:00,22,49,51,55,51.09090909090909,2007,2008
17252,SWE,1,162,58,41.0,11,2007-06-30 22:00:00,2013-10-14 22:00:00,168,39,33,44,36.57142857142857,2007,2013
17253,ZAF,0,175,58,34.0,14,2006-04-15 22:00:00,2010-07-16 22:00:00,63,33,42,59,48.20634920634921,2006,2010
17257,ITA,0,179,68,42.0,12,2008-07-18 22:00:00,2017-01-24 23:00:00,22,44,53,53,45.95454545454545,2008,2017
17258,PRT,0,175,68,32.0,12,2007-06-24 22:00:00,2009-07-31 22:00:00,10,36,32,44,36.8,2007,2009
17260,GBR,1,176,63,36.0,12,2006-10-21 22:00:00,2006-10-19 22:00:00,4,38,36,38,36.5,2006,2006
17261,ESP,0,160,53,31.0,11,2007-09-20 22:00:00,2017-08-20 22:00:00,452,59,64,68,57.66814159292036,2007,2017
17263,BRA,0,180,68,29.0,12,2007-06-01 22:00:00,2007-06-01 22:00:00,4,41,39,51,43.0,2007,2007
17265,SVN,0,176,68,31.0,14,2007-07-01 22:00:00,2010-10-23 22:00:00,46,46,49,59,50.130434782608695,2007,2010
17274,other,1,163,53,30.0,12,2007-06-25 22:00:00,2008-08-03 22:00:00,27,57,59,62,49.55555555555556,2007,2008
17277,BEL,1,172,63,31.0,21,2008-06-08 22:00:00,2005-06-05 22:00:00,16,57,53,59,50.9375,2008,2005
17299,CAN,0,182,83,40.0,19,2006-07-02 22:00:00,2007-08-24 22:00:00,11,50,49,54,46.54545454545455,2006,2007
17305,ESP,0,177,78,37.0,21,2007-07-04 22:00:00,2007-07-22 22:00:00,4,62,53,62,57.75,2007,2007
17310,POL,0,184,73,36.0,17,2007-06-28 22:00:00,2017-07-15 22:00:00,260,33,38,51,38.603846153846156,2007,2017
17317,POL,0,174,68,41.0,25,2007-07-22 22:00:00,2017-04-15 22:00:00,91,59,57,64,54.61538461538461,2007,2017
17322,other,0,181,68,33.0,13,2007-08-24 22:00:00,2012-01-23 23:00:00,57,53,57,62,52.578947368421055,2007,2012
17328,ZAF,0,183,83,30.0,17,2008-02-15 23:00:00,2010-04-30 22:00:00,41,31,36,46,36.97560975609756,2008,2010
17330,ESP,1,175,63,43.0,13,2007-07-06 22:00:00,2008-08-17 22:00:00,3,38,36,38,36.666666666666664,2007,2008
17332,other,0,179,63,31.0,14,2007-10-30 23:00:00,2007-10-28 23:00:00,3,51,49,51,50.333333333333336,2007,2007
17333,DEU,0,182,73,37.0,17,2007-07-09 22:00:00,2007-06-25 22:00:00,18,61,51,61,52.5,2007,2007
17335,SWE,0,178,78,39.0,13,2008-04-10 22:00:00,2010-07-25 22:00:00,44,36,40,44,35.15909090909091,2008,2010
17339,ITA,0,178,63,47.0,21,2007-08-11 22:00:00,2008-08-27 22:00:00,5,57,64,64,59.8,2007,2008
17345,FRA,0,178,63,40.0,13,2007-07-09 22:00:00,2009-06-20 22:00:00,25,44,36,49,39.4,2007,2009
17351,ITA,0,165,58,65.0,26,2007-05-11 22:00:00,2017-08-29 22:00:00,290,49,53,64,52.824137931034485,2007,2017
17352,SWE,0,180,83,39.0,15,2009-05-22 22:00:00,2010-06-05 22:00:00,6,31,33,38,32.5,2009,2010
17358,USA,0,180,73,32.0,17,2006-10-19 22:00:00,2017-06-25 22:00:00,34,59,57,66,55.35294117647059,2006,2017
17359,BRA,0,172,58,36.0,23,2007-07-11 22:00:00,2017-04-16 22:00:00,217,53,44,68,50.60829493087557,2007,2017
17371,POL,0,171,63,27.0,13,2007-05-01 22:00:00,2016-06-03 22:00:00,122,55,59,66,51.08196721311475,2007,2016
17376,POL,0,180,58,29.0,12,2011-05-05 22:00:00,2011-07-13 22:00:00,10,45,39,51,43.3,2011,2011
17391,USA,0,180,58,25.0,17,2007-07-11 22:00:00,2008-07-19 22:00:00,15,51,51,53,49.06666666666667,2007,2008
17395,POL,0,173,63,34.0,11,2006-08-04 22:00:00,2009-10-28 23:00:00,26,38,42,51,39.57692307692308,2006,2009
17399,BEL,0,177,68,29.0,15,2007-07-14 22:00:00,2017-09-04 22:00:00,547,57,56,62,46.970749542961606,2007,2017
17407,ITA,0,185,68,27.0,12,2007-09-03 22:00:00,2017-07-15 22:00:00,55,38,62,62,47.36363636363637,2007,2017
17413,USA,0,186,88,38.0,11,2007-10-14 22:00:00,2008-09-05 22:00:00,5,51,38,51,38.8,2007,2008
17426,RUS,0,168,68,28.0,10,2009-06-19 22:00:00,2015-09-05 22:00:00,23,38,46,49,40.17391304347826,2009,2015
17429,CAN,1,161,53,26.0,13,2008-02-08 23:00:00,2013-04-20 22:00:00,16,53,46,53,48.25,2008,2013
17432,PRT,0,180,68,38.0,12,2006-03-05 23:00:00,2006-05-26 22:00:00,39,29,36,46,35.51282051282051,2006,2006
17434,NLD,0,182,73,24.0,11,2007-07-29 22:00:00,2016-08-09 22:00:00,138,55,63,72,60.594202898550726,2007,2016
17439,CAN,1,172,68,37.0,17,2007-07-12 22:00:00,2009-10-09 22:00:00,43,40,46,46,42.41860465116279,2007,2009
17445,other,0,180,73,48.0,24,1995-09-04 22:00:00,2014-06-25 22:00:00,187,55,57,66,53.026737967914436,1995,2014
17446,POL,0,182,78,41.0,17,2006-08-24 22:00:00,2005-07-19 22:00:00,37,51,40,51,44.32432432432432,2006,2005
17448,DEU,0,183,68,26.0,16,2007-07-11 22:00:00,2010-05-11 22:00:00,33,57,57,57,45.09090909090909,2007,2010
17463,USA,0,190,78,40.0,25,2007-07-20 22:00:00,2017-01-09 23:00:00,5,53,51,53,50.8,2007,2017
17465,USA,1,157,53,27.0,11,2007-07-22 22:00:00,2007-12-03 23:00:00,4,31,31,36,32.25,2007,2007
17475,FRA,0,172,68,35.0,19,2006-08-20 22:00:00,2017-07-03 22:00:00,143,48,62,64,52.26573426573427,2006,2017
17480,DEU,0,170,63,29.0,12,2007-04-11 22:00:00,2011-04-29 22:00:00,42,52,59,61,44.19047619047619,2007,2011
17482,ZAF,1,168,58,32.0,10,2008-02-19 23:00:00,2012-10-27 22:00:00,14,40,44,59,46.642857142857146,2008,2012
17483,POL,1,165,58,46.0,18,2007-07-21 22:00:00,2008-11-10 23:00:00,20,33,36,36,32.05,2007,2008
17484,ESP,0,172,68,39.0,16,2006-07-22 22:00:00,2015-09-04 22:00:00,110,59,55,66,54.654545454545456,2006,2015
17485,USA,0,180,78,45.0,22,2008-06-02 22:00:00,2008-06-02 22:00:00,1,53,53,53,53.0,2008,2008
17486,FIN,0,178,73,40.0,16,2007-07-14 22:00:00,2011-03-05 23:00:00,47,44,49,59,49.87234042553192,2007,2011
17490,other,0,168,68,36.0,17,2007-08-17 22:00:00,2015-05-30 22:00:00,20,64,62,66,55.8,2007,2015
17491,ESP,0,178,68,37.0,11,2007-04-12 22:00:00,2009-08-29 22:00:00,29,36,38,38,33.96551724137931,2007,2009
17493,BRA,0,178,63,40.0,18,2007-07-29 22:00:00,2007-08-05 22:00:00,6,46,42,46,42.333333333333336,2007,2007
17494,SWE,1,174,58,25.0,14,2009-06-17 22:00:00,2015-11-04 23:00:00,77,62,64,70,62.35064935064935,2009,2015
17499,CAN,0,190,88,35.0,16,2007-07-21 22:00:00,2007-05-20 22:00:00,8,38,49,49,39.875,2007,2007
17502,CHE,0,170,63,35.0,13,2007-07-15 22:00:00,2008-07-27 22:00:00,25,49,40,51,41.16,2007,2008
17505,CHE,0,183,88,33.0,17,2007-07-20 22:00:00,2007-07-20 22:00:00,1,38,38,38,38.0,2007,2007
17509,DEU,0,180,83,28.0,12,2007-07-13 22:00:00,2017-06-15 22:00:00,273,42,55,70,55.40659340659341,2007,2017
17510,ESP,1,164,53,47.0,24,2007-07-14 22:00:00,2010-06-05 22:00:00,35,40,40,53,41.94285714285714,2007,2010
17517,ESP,0,173,73,36.0,17,2009-01-20 23:00:00,2011-02-27 23:00:00,36,33,42,46,37.833333333333336,2009,2011
17518,BRA,0,176,68,36.0,19,2007-07-21 22:00:00,2017-08-30 22:00:00,245,53,50,59,46.820408163265306,2007,2017
17519,USA,0,180,78,57.0,12,2006-10-06 22:00:00,2006-10-08 22:00:00,6,46,44,46,38.5,2006,2006
17527,FRA,0,178,68,34.0,17,2007-07-25 22:00:00,2012-07-06 22:00:00,96,49,56,63,54.072916666666664,2007,2012
17531,ITA,0,180,63,43.0,29,2007-03-10 23:00:00,2017-08-29 22:00:00,393,62,53,66,52.346055979643765,2007,2017
17537,NOR,0,174,73,42.0,12,2006-07-19 22:00:00,2008-07-13 22:00:00,43,42,36,53,40.04651162790697,2006,2008
17546,SWE,0,178,73,41.0,10,2007-07-28 22:00:00,2007-09-08 22:00:00,3,38,33,38,36.333333333333336,2007,2007
17549,DEU,0,185,73,46.0,28,2007-05-14 22:00:00,2010-11-14 23:00:00,54,61,42,61,48.75925925925926,2007,2010
17554,POL,0,184,73,34.0,11,2008-06-18 22:00:00,2015-09-11 22:00:00,110,36,55,59,45.972727272727276,2008,2015
17562,AUS,0,188,88,37.0,11,2007-04-29 22:00:00,2010-11-25 23:00:00,41,44,46,53,45.75609756097561,2007,2010
17566,ITA,0,175,63,39.0,10,2007-10-31 23:00:00,2009-09-11 22:00:00,19,36,36,36,31.57894736842105,2007,2009
17572,POL,0,183,73,29.0,10,2007-05-30 22:00:00,2010-06-14 22:00:00,9,33,51,51,42.333333333333336,2007,2010
17574,NOR,0,182,88,42.0,14,2008-07-11 22:00:00,2008-07-15 22:00:00,2,44,46,46,45.0,2008,2008
17575,ITA,0,170,63,31.0,13,2007-07-31 22:00:00,2017-08-19 22:00:00,428,41,40,62,44.41822429906542,2007,2017
17587,ITA,0,173,68,40.0,10,2007-10-04 22:00:00,2009-09-07 22:00:00,53,33,46,46,37.54716981132076,2007,2009
17590,AUT,0,181,73,33.0,20,2007-07-31 22:00:00,2015-12-25 23:00:00,345,57,55,59,46.779710144927535,2007,2015
17592,SWE,0,184,83,35.0,13,2004-05-19 22:00:00,2009-09-19 22:00:00,31,29,33,40,33.483870967741936,2004,2009
17598,POL,0,174,53,28.0,11,2006-09-23 22:00:00,2009-09-14 22:00:00,15,35,33,48,39.06666666666667,2006,2009
17600,SWE,1,174,58,35.0,12,2006-12-27 23:00:00,2009-09-19 22:00:00,19,29,33,40,33.526315789473685,2006,2009
17602,POL,0,170,63,26.0,11,2007-06-09 22:00:00,2016-11-04 23:00:00,209,43,49,64,48.67464114832536,2007,2016
17604,SWE,1,172,63,37.0,18,2006-07-21 22:00:00,2008-08-18 22:00:00,2,38,36,38,37.0,2006,2008
17610,ESP,0,173,78,44.0,17,2007-07-30 22:00:00,2010-07-27 22:00:00,73,50,51,55,48.71232876712329,2007,2010
17614,USA,0,180,63,35.0,16,2007-08-11 22:00:00,2009-04-17 22:00:00,23,51,53,57,45.869565217391305,2007,2009
17616,SWE,1,151,40,22.0,13,2007-08-07 22:00:00,2010-05-01 22:00:00,12,42,46,51,40.0,2007,2010
17623,other,1,157,48,28.0,12,2007-07-27 22:00:00,2007-07-27 22:00:00,4,46,38,46,41.5,2007,2007
17624,BEL,0,183,68,27.0,10,2007-07-28 22:00:00,2009-06-27 22:00:00,105,49,68,72,54.78095238095238,2007,2009
17626,SWE,0,178,68,39.0,11,2007-08-03 22:00:00,2013-07-31 22:00:00,68,42,46,53,41.9264705882353,2007,2013
17634,ESP,0,182,73,46.0,23,2007-07-20 22:00:00,2017-08-23 22:00:00,588,55,51,62,51.73299319727891,2007,2017
17636,other,0,185,63,25.0,10,2008-05-13 22:00:00,2013-08-11 22:00:00,55,48,55,70,57.89090909090909,2008,2013
17637,NLD,0,177,63,31.0,13,2007-07-17 22:00:00,2013-07-26 22:00:00,86,36,33,57,44.24418604651163,2007,2013
17642,other,1,178,63,48.0,12,2007-08-31 22:00:00,2010-08-09 22:00:00,7,42,38,42,38.57142857142857,2007,2010
17646,ITA,0,181,78,44.0,12,2007-07-18 22:00:00,2010-06-24 22:00:00,41,49,46,53,45.48780487804878,2007,2010
17653,FRA,0,176,68,36.0,13,2007-08-03 22:00:00,2007-08-04 22:00:00,2,50,51,51,50.5,2007,2007
17658,DEU,1,160,48,29.0,16,2007-07-09 22:00:00,2017-08-27 22:00:00,130,57,59,66,53.37692307692308,2007,2017
17663,POL,0,187,73,27.0,11,2007-08-17 22:00:00,2010-07-13 22:00:00,20,42,42,53,47.15,2007,2010
17665,POL,0,176,63,33.0,12,2006-08-19 22:00:00,2009-08-13 22:00:00,75,42,40,59,44.906666666666666,2006,2009
17670,FRA,0,173,63,45.0,17,2007-07-30 22:00:00,2013-05-25 22:00:00,85,65,49,68,58.6,2007,2013
17675,AUT,0,172,68,48.0,14,2006-12-31 23:00:00,2006-12-31 23:00:00,2,49,46,49,47.5,2007,2007
17677,DEU,1,173,63,39.0,12,2006-02-14 23:00:00,2016-03-28 22:00:00,43,29,36,49,37.55813953488372,2006,2016
17689,AUT,0,183,63,26.0,17,2007-07-28 22:00:00,2008-08-11 22:00:00,24,65,61,66,60.75,2007,2008
17694,BRA,0,176,73,37.0,15,2008-05-07 22:00:00,2015-02-18 23:00:00,568,44,41,59,44.26056338028169,2008,2015
